,text,aae_count,detoxify_original_score,detoxify_unbiased_score,textblob_score,vader_score,clean_text
196,"or the curated, almost caricatured worlds",0,0.0007473767036572099,0.0003764732973650098,0.0,0.0,or the curated almost caricatured worlds
197,kingdom,0,0.0009177580359391868,0.02241475321352482,0.0,0.0,kingdom
198,while some films lean heavily into one style,2,0.0007484001689590514,0.0005214352277107537,-0.2,0.0,while some films lean heavily into one style
199,elements of both.,0,0.0006469051586464047,0.00034620988299138844,0.0,0.0,elements of both
200,and moonlight is no exception.,1,0.0007217033999040723,0.0007502149092033505,0.0,0.355,and moonlight is no exception
201,jenkins captures much of chiron’s experience,0,0.0007402276387438178,0.0009147269302047789,0.2,0.0,jenkins captures much of chirons experience
202,handheld shots follow chiron as a young boy,1,0.0009578841854818165,0.007138738874346018,0.1,0.0,handheld shots follow chiron as a young boy
203,natural lighting fills the scene when juan,1,0.0006632224540226161,0.0006266697309911251,0.1,0.0,natural lighting fills the scene when juan
204,the movie cuts traditionally back and forth,1,0.0011861099628731608,0.0005976377287879586,0.0,0.268,the movie cuts traditionally back and forth
205,"fiercely portrayed by naomi harris, as she",0,0.0006354331271722913,0.00046226283302530646,0.0,0.0,fiercely portrayed by naomi harris as she
206,into drug addiction.,0,0.11188430339097977,0.0016144518740475178,0.0,0.0,into drug addiction
207,"in these moments, jenkins tries to keep the",0,0.000791173311881721,0.001029211562126875,-0.1,0.0,in these moments jenkins tries to keep the
208,of being there in the room with the action,1,0.0007460168562829494,0.0005806066910736263,0.1,0.0,of being there in the room with the action
209,but then – especially at pivotal emotional,0,0.0007177581428550184,0.00032274037948809564,0.5,0.0,but then  especially at pivotal emotional
210,aggressively formalist style.,0,0.0009329207823611796,0.0006634212331846356,0.0,0.535,aggressively formalist style
211,"as a teenager, at least one other kid seems",1,0.0008913993369787931,0.0008463165140710771,-0.2125,0.0,as a teenager at least one other kid seems
212,"kevin, played by jharrel jerome, presents",0,0.0008884743438102305,0.0026796397287398577,0.0,0.0,kevin played by jharrel jerome presents
213,he’s as at home in his own body and persona,1,0.027640119194984436,0.002617267658933997,0.6,0.0,hes as at home in his own body and persona
214,chiron and kevin share an intimate moment,0,0.000622983556240797,0.0005532667273655534,0.2,0.0,chiron and kevin share an intimate moment
215,juan had taught chiron how to swim.,1,0.001930635655298829,0.0006341433036141098,0.0,0.0,juan had taught chiron how to swim
216,"chiron opens up to kevin for the first time,",1,0.0006526382640004158,0.000455987174063921,0.25,0.0,chiron opens up to kevin for the first time
217,"they kiss, and then kevin takes things a step",1,0.008929308503866196,0.08922912180423737,0.0,0.0,they kiss and then kevin takes things a step
218,"during this romantic encounter, the shots",0,0.0006934150587767363,0.02792206220328808,0.0,0.0,during this romantic encounter the shots
219,"the camera captures their profiles and silhouettes,",0,0.0006020734435878694,0.0004342898610047996,0.0,0.0,the camera captures their profiles and silhouettes
220,shoulder.,0,0.0031852093525230885,0.0011430716840550303,0.0,0.0,shoulder
221,"chiron’s hand grips the sand, and nicholas",1,0.002042206935584545,0.0011299315374344587,0.0,0.0,chirons hand grips the sand and nicholas
222,"again, the movie is challenging how cinema",1,0.0006894597318023443,0.0004681214632000774,0.5,0.0,again the movie is challenging how cinema
223,macho or brutal — but not vulnerable.,0,0.002815729472786188,0.010680136270821095,-0.3125,0.267,macho or brutal  but not vulnerable
224,"here, chiron and kevin open up to one another,",0,0.0007271514041349292,0.0005771514261141419,0.0,0.0,here chiron and kevin open up to one another
225,"a tender, sexual relationship.",1,0.17247101664543152,0.5374906063079834,0.5,0.0,a tender sexual relationship
226,"back at school, one of the bullies taunts",1,0.28146520256996155,0.04726959392428398,0.0,0.0,back at school one of the bullies taunts
227,own masculinity.,0,0.007921750657260418,0.009264095686376095,0.6,0.0,own masculinity
228,"afterwards, chiron sits in an office, listening",0,0.002193972934037447,0.0006164099904708564,0.0,0.0,afterwards chiron sits in an office listening
229,"he cries, breaking for the first time, then",1,0.002457022899761796,0.005132650025188923,0.25,0.278,he cries breaking for the first time then
230,the sound of her voice literally drops out,0,0.001791052520275116,0.0020867744460701942,0.4,0.0,the sound of her voice literally drops out
231,catch chiron’s hardening glare as the sound,0,0.02195742167532444,0.0007917106850072742,0.4,0.0,catch chirons hardening glare as the sound
232,"in moments like these, jenkins breaks the",0,0.000850657292176038,0.02217997796833515,0.0,0.0,in moments like these jenkins breaks the
233,drawing us into his character’s heart and,1,0.0007311109802685678,0.002109117805957794,0.0,0.0,drawing us into his characters heart and
234,it’s an especially smart decision given,0,0.0006520340102724731,0.00036478997208178043,0.42857142857142855,0.0,its an especially smart decision given
235,jenkins uses many of the tricks of cinema,0,0.0017911640461534262,0.0018018863629549742,0.5,0.176,jenkins uses many of the tricks of cinema
236,struggle to reconcile his identity with the,1,0.001647111726924777,0.00045139322173781693,0.0,0.277,struggle to reconcile his identity with the
237,"and it’s his struggle to be himself, a gay",0,0.7238381505012512,0.7505131959915161,0.4166666666666667,0.223,and its his struggle to be himself a gay
238,narrative of the film.,0,0.0005905511206947267,0.00046267174184322357,0.0,0.0,narrative of the film
239,"cinema scholar j. ken stuckey argues that,",1,0.0007826343644410372,0.0012977930018678308,0.0,0.302,cinema scholar j ken stuckey argues that
240,main antagonist of this film.,0,0.0007846525404602289,0.0003998571482952684,0.16666666666666666,0.42,main antagonist of this film
241,one of the most difficult aspects of being,0,0.000834345817565918,0.00048184877960011363,0.0,0.285,one of the most difficult aspects of being
242,"can telegraph itself against one’s will,",0,0.0017198675777763128,0.018412083387374878,0.0,0.0,can telegraph itself against ones will
243,we see chiron strive to fit in with other,1,0.0011837633792310953,0.0003643480595201254,0.1375,0.0,we see chiron strive to fit in with other
244,game in the movie’s first part.,1,0.0007340823067352176,0.0005188729264773428,-0.07500000000000001,0.0,game in the movies first part
245,the camera gives us chiron’s point of view,0,0.0007036967435851693,0.0004178324597887695,0.0,0.0,the camera gives us chirons point of view
246,us!,0,0.005172847304493189,0.0010863706702366471,0.0,0.0,us
247,we feel the weight of their eyes.,1,0.0007004434010013938,0.0015467891935259104,0.0,0.0,we feel the weight of their eyes
248,"it’s off-putting, menacing even.",0,0.0030919017735868692,0.07411422580480576,-1.0,0.0,its offputting menacing even
249,"in fact, among those boys it’s only kevin",0,0.0014138993574306369,0.011492244899272919,0.0,0.0,in fact among those boys its only kevin
250,than some kind of “other” to be made fun,1,0.0016292561776936054,0.0003968121309299022,0.2583333333333333,0.0,than some kind of other to be made fun
251,"and when kevin and chiron wrestle on the ground,",1,0.00549820251762867,0.002403298858553171,0.0,0.0,and when kevin and chiron wrestle on the ground
252,"the film takes its time with this moment,",2,0.0006154161528684199,0.00041517586214467883,0.0,0.0,the film takes its time with this moment
253,"and legs, bodies grappling with one another.",1,0.020764807239174843,0.0031151119619607925,0.0,0.0,and legs bodies grappling with one another
254,they seem somehow both trapped and free.,0,0.0007910451968200505,0.0006380039849318564,0.1,0.291,they seem somehow both trapped and free
255,it’s a powerful visual metaphor for chiron’s,0,0.0009958854643628001,0.0004882716457359493,0.15,0.0,its a powerful visual metaphor for chirons
256,the expectations of his community and the,1,0.0005974660161882639,0.00048370243166573346,0.0,0.0,the expectations of his community and the
